,SID,NAME,SEASON,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,DeepTCSize_R34,DeepTCSize_R50,DeepTCSize_R64,DeepTCSize_RMW,DeepTCSize_TCF
3060,1986302N05178,HERBERT,1986,1986/11/8 6:00,13.4146,119.053,35,990,94.93674748,,,37.93585055,0.600409203
3061,1986302N05178,HERBERT,1986,1986/11/8 12:00,13.9316,118.3,40,990,88.44939178,,,37.28540239,0.57845496
3062,1986302N05178,HERBERT,1986,1986/11/8 18:00,14.2679,117.545,40,985,94.48295565,40.46813717,,35.49644944,0.624308435
3063,1986302N05178,HERBERT,1986,1986/11/9 0:00,14.18,116.82,50,985,101.1401769,45.95166493,,33.33616327,0.670396431
3064,1986302N05178,HERBERT,1986,1986/11/9 6:00,13.8675,116.263,55,990,105.2685038,47.91010068,,30.90812881,0.706387688
3065,1986302N05178,HERBERT,1986,1986/11/9 12:00,13.66,115.78,55,990,98.20295472,45.30682449,,33.77763672,0.656042562
3066,1986302N05178,HERBERT,1986,1986/11/9 18:00,13.5939,114.996,55,985,91.62774965,42.90140704,,34.77671787,0.620456488
3067,1986302N05178,HERBERT,1986,1986/11/10 0:00,13.64,114.18,60,985,98.63314066,46.04771311,,36.93770282,0.62550414
3068,1986302N05178,HERBERT,1986,1986/11/10 6:00,13.7541,113.393,60,985,109.5291787,50.65561608,,38.10405336,0.65211048
3069,1986302N05178,HERBERT,1986,1986/11/10 12:00,13.82,112.58,60,990,102.9324827,50.72000272,,38.98438656,0.621262545
3070,1986302N05178,HERBERT,1986,1986/11/10 18:00,13.6939,111.889,45,990,103.6614419,,,42.66137727,0.588454719
3071,1986302N05178,HERBERT,1986,1986/11/11 0:00,13.66,111.2,40,990,102.4170114,,,41.97514112,0.590154599
3072,1986302N05178,HERBERT,1986,1986/11/11 6:00,13.8714,110.634,40,992,95.27661547,,,40.32174252,0.576792875
3073,1986302N05178,HERBERT,1986,1986/11/11 12:00,14.1,110.1,40,992,79.84249617,,,36.19480084,0.546672479
3074,1986302N05178,HERBERT,1986,1986/11/11 18:00,14.3091,109.555,40,994,,,,,
3075,1986309N07162,IDA,1986,1986/11/10 18:00,6.08288,133.587,40,998,,,,,
3076,1986309N07162,IDA,1986,1986/11/11 0:00,6.42667,132.773,40,998,,,,,
3077,1986309N07162,IDA,1986,1986/11/11 6:00,6.76363,131.689,40,998,,,,,
3078,1986309N07162,IDA,1986,1986/11/11 12:00,7.34,130.6,40,998,,,,,
3079,1986309N07162,IDA,1986,1986/11/11 18:00,7.93549,129.39,40,996,104.2321119,,,41.55441757,0.601328067
3080,1986309N07162,IDA,1986,1986/11/12 0:00,8.62,128.1,45,992,99.11285253,,,39.55564208,0.600903
3081,1986309N07162,IDA,1986,1986/11/12 6:00,9.17938,127.171,50,990,98.16827604,,,38.28345102,0.610022173
3082,1986309N07162,IDA,1986,1986/11/14 18:00,16.61,115.059,45,992,89.21361711,,,33.78853385,0.621262595
3083,1986309N07162,IDA,1986,1986/11/15 0:00,17.76,114.2,50,985,102.9953739,44.64011669,,31.55776314,0.693600189
3084,1986309N07162,IDA,1986,1986/11/15 6:00,18.4937,113.887,50,985,103.1729814,55.57034961,,27.88731222,0.729703341
3085,1986309N07162,IDA,1986,1986/11/15 12:00,19.18,113.92,50,990,99.97948829,,,27.36854235,0.726258427
3086,1986309N07162,IDA,1986,1986/11/15 18:00,19.6849,114.451,45,992,87.04596321,,,29.25827084,0.663875615
3087,1986309N07162,IDA,1986,1986/11/16 0:00,19.7895,115.411,40,996,,,,,
3088,1986309N07162,IDA,1986,1986/11/16 6:00,19.6392,115.731,45,998,,,,,
3089,1986309N07162,IDA,1986,1986/11/16 12:00,19.3333,115.927,45,1000,,,,,
3090,1986316N06146,JOE,1986,1986/11/18 18:00,13.2778,127.967,35,996,65.11160004,,,26.25848451,0.596715724
3091,1986316N06146,JOE,1986,1986/11/19 0:00,13.5737,127.016,40,992,74.87905064,,,29.01287028,0.612536884
3092,1986316N06146,JOE,1986,1986/11/19 6:00,13.8955,126.155,45,990,87.36348433,37.92156547,,27.6517811,0.683485826
3093,1986316N06146,JOE,1986,1986/11/19 12:00,14.32,125.4,50,985,103.3639021,48.09412589,,24.12298727,0.766620776
3094,1986316N06146,JOE,1986,1986/11/19 18:00,14.7594,124.779,55,980,124.1286931,60.59473641,,20.7837258,0.832563082
3095,1986316N06146,JOE,1986,1986/11/20 0:00,15.34,124.38,65,975,132.5401704,67.4594776,45.56400956,20.48256119,0.845461484
3096,1986316N06146,JOE,1986,1986/11/20 6:00,15.9855,124.238,70,965,140.6185801,73.09980403,,16.74557887,0.880914891
3097,1986316N06146,JOE,1986,1986/11/20 12:00,16.72,124.14,75,960,147.1258474,75.46954865,38.88677431,12.47174333,0.91523078
3098,1986316N06146,JOE,1986,1986/11/20 18:00,17.417,123.976,75,950,145.6302462,74.64783014,41.35668321,11.01772445,0.924344532
3099,1986316N06146,JOE,1986,1986/11/21 0:00,18.1,123.92,85,940,155.2476904,79.59252661,45.03307753,11.46012195,0.926181691
3100,1986316N06146,JOE,1986,1986/11/21 6:00,18.8945,123.934,85,940,160.360653,82.83487816,47.10381916,11.44495501,0.928629905
3101,1986316N06146,JOE,1986,1986/11/21 12:00,19.6,123.96,85,945,155.1282129,81.00542207,44.98426182,12.55219853,0.919085005
3102,1986316N06146,JOE,1986,1986/11/21 18:00,20.159,123.996,80,950,143.0948761,72.82073204,39.72231151,12.96143323,0.909420703
3103,1986316N06146,JOE,1986,1986/11/22 0:00,20.64,124.06,75,955,133.4212161,65.01173265,35.02403693,12.9498588,0.902940033
3104,1986316N06146,JOE,1986,1986/11/22 6:00,21.153,124.186,75,960,135.5376344,64.52422652,35.07775604,13.4791929,0.900550183
3105,1986316N06146,JOE,1986,1986/11/22 12:00,21.6,124.38,70,970,137.1943551,66.22928063,36.27705167,17.1016313,0.875347413
3106,1986316N06146,JOE,1986,1986/11/22 18:00,22.1115,124.646,65,975,142.0253612,69.0871605,37.68908139,19.69464901,0.861330055
3107,1986316N06146,JOE,1986,1986/11/23 0:00,22.52,124.9,60,980,139.0955115,69.09683217,37.18297614,20.33999703,0.853769566
3108,1986316N06146,JOE,1986,1986/11/23 6:00,22.923,125.136,55,990,130.0400902,67.53966134,42.01093147,23.15209188,0.82196189
3109,1986316N06146,JOE,1986,1986/11/23 12:00,23.32,125.5,50,992,120.7600387,66.07788212,,27.64574893,0.771068731
3110,1986316N06146,JOE,1986,1986/11/23 18:00,23.6545,125.954,50,996,107.7641916,59.54163077,,29.21589093,0.728890548
3111,1986330N05173,KIM,1986,1986/11/28 6:00,8.0632,162.842,35,998,127.7530565,,,26.01612921,0.796356111
3112,1986330N05173,KIM,1986,1986/11/28 12:00,8.44211,161.779,40,996,110.6884845,,,25.07035787,0.773505275
3113,1986330N05173,KIM,1986,1986/11/28 18:00,8.79902,160.616,40,994,98.44019456,42.75574289,,23.92912598,0.75691712
3114,1986330N05173,KIM,1986,1986/11/29 0:00,9.1,159.4,55,985,102.3469704,43.01346434,,23.61394658,0.769275568
3115,1986330N05173,KIM,1986,1986/11/29 6:00,9.24981,158.451,65,970,108.1058067,46.67041527,29.60326211,24.63593728,0.772112729
3116,1986330N05173,KIM,1986,1986/11/29 12:00,9.4,157.5,70,965,116.4834229,50.88774877,27.35932835,23.54505977,0.797867721
3117,1986330N05173,KIM,1986,1986/11/29 18:00,9.69522,156.612,65,965,120.5738254,51.82212064,27.02868724,21.74616285,0.819644415
3118,1986330N05173,KIM,1986,1986/11/30 0:00,10.14,155.74,75,960,130.4912932,55.90160659,29.11690444,24.51979471,0.812096316
3119,1986330N05173,KIM,1986,1986/11/30 6:00,10.7148,154.995,75,965,144.7909129,65.93058244,35.30513065,25.43968017,0.824300575
3120,1986330N05173,KIM,1986,1986/11/30 12:00,11.4,154.28,80,975,152.9703486,70.6748964,37.99180319,25.20495347,0.83522981
3121,1986330N05173,KIM,1986,1986/11/30 18:00,12.2056,153.601,80,965,153.9979771,70.80427113,37.56233947,21.29311543,0.8617312
3122,1986330N05173,KIM,1986,1986/12/1 0:00,13.16,152.84,80,960,157.4125616,71.8428851,38.21634186,16.04026279,0.898100491
3123,1986330N05173,KIM,1986,1986/12/1 6:00,13.9919,152.121,80,945,159.5440126,75.34758504,40.42892171,10.43465825,0.934596992
3124,1986330N05173,KIM,1986,1986/12/1 12:00,14.68,151.42,90,930,157.9528797,77.85515677,41.94337627,7.154126842,0.954707209
3125,1986330N05173,KIM,1986,1986/12/1 18:00,15.1755,150.623,100,925,153.4547143,75.18814065,40.65497149,7.102297546,0.953717306
3126,1986330N05173,KIM,1986,1986/12/2 0:00,15.46,149.82,100,920,160.3490846,80.69389049,45.02456277,8.604211973,0.946340748
3127,1986330N05173,KIM,1986,1986/12/2 6:00,15.5634,149.081,100,920,170.3827585,86.88059692,50.25589645,10.71867662,0.937090603
3128,1986330N05173,KIM,1986,1986/12/2 12:00,15.52,148.28,105,910,173.1264308,89.54191166,53.36567961,12.59117436,0.927271796
3129,1986330N05173,KIM,1986,1986/12/2 18:00,15.4983,147.461,105,905,170.9323482,89.80191264,53.97891659,12.3661372,0.927654787
3130,1986330N05173,KIM,1986,1986/12/3 0:00,15.5,146.52,105,910,177.5677131,96.04193051,57.23546677,11.90902034,0.932932513
3131,1986330N05173,KIM,1986,1986/12/3 6:00,15.474,145.339,110,925,177.8755637,96.04924313,56.84408408,11.91997956,0.932986975
3132,1986330N05173,KIM,1986,1986/12/3 12:00,15.54,144.14,110,930,168.7044416,87.88887438,51.00226674,13.37917307,0.920694601
3133,1986330N05173,KIM,1986,1986/12/3 18:00,15.6976,142.972,110,925,159.249848,81.6755918,47.08691536,15.00556652,0.905773433
3134,1986330N05173,KIM,1986,1986/12/4 0:00,15.94,141.94,100,920,165.0896623,84.69696396,49.35521875,16.59477476,0.899480231
3135,1986330N05173,KIM,1986,1986/12/4 6:00,16.3943,141.286,100,920,165.6069839,85.60538163,50.28639734,18.83072189,0.886292707
3136,1986330N05173,KIM,1986,1986/12/4 12:00,16.94,140.82,100,920,164.2645652,86.19296563,49.95754083,17.35744889,0.89433236
3137,1986330N05173,KIM,1986,1986/12/4 18:00,17.2325,140.501,95,930,160.7910712,83.82883678,47.40988427,15.79917707,0.901740955
3138,1986330N05173,KIM,1986,1986/12/5 0:00,17.36,140.2,90,940,159.6803614,83.81636697,47.02190154,15.52513796,0.902773655
3139,1986330N05173,KIM,1986,1986/12/5 6:00,17.4859,139.942,90,950,155.2263207,82.77395643,46.51718256,17.27864899,0.888687377
3140,1986330N05173,KIM,1986,1986/12/5 12:00,17.46,139.56,80,955,149.3841023,79.34302041,44.20601018,17.63690341,0.881935874
3141,1986330N05173,KIM,1986,1986/12/5 18:00,17.3315,138.952,75,960,138.0485177,71.98480253,39.91384579,16.68878524,0.879109276
3142,1986330N05173,KIM,1986,1986/12/6 0:00,17.24,138.08,70,965,129.2380367,65.89557642,36.67793137,15.07139615,0.883382659
3143,1986330N05173,KIM,1986,1986/12/6 6:00,17.2025,137.146,70,965,132.1531022,68.28780964,38.05692923,13.30587568,0.899314693
3144,1986330N05173,KIM,1986,1986/12/6 12:00,17.12,136.08,80,955,139.980751,73.78796269,40.97993138,12.43887135,0.911138701
3145,1986330N05173,KIM,1986,1986/12/6 18:00,17.2,135.12,80,945,144.2924192,77.40259383,42.27771987,12.34682576,0.914431917
3146,1986330N05173,KIM,1986,1986/12/7 0:00,17.32,134.2,85,940,145.0869961,77.90228769,42.39818064,12.17614908,0.91607691
3147,1986330N05173,KIM,1986,1986/12/7 6:00,17.382,133.446,90,945,144.5077266,77.72047614,42.32207173,11.86943056,0.917863004
3148,1986330N05173,KIM,1986,1986/12/7 12:00,17.24,132.92,85,955,143.3033973,73.62748663,39.90340064,12.00381998,0.916234924
3149,1986330N05173,KIM,1986,1986/12/7 18:00,17.0089,132.754,80,965,137.0621019,68.08270974,36.55422015,14.52674442,0.894013413
3150,1986330N05173,KIM,1986,1986/12/8 0:00,16.72,132.6,65,970,133.9645643,68.03409788,36.65105093,18.35776417,0.862965522
3151,1986330N05173,KIM,1986,1986/12/8 6:00,16.318,132.412,65,975,132.4628421,69.88301086,37.48335702,19.49165707,0.852851888
3152,1986330N05173,KIM,1986,1986/12/8 12:00,16.06,132.34,60,980,133.8636031,69.93088229,37.58356983,17.94381892,0.86595446
3153,1986330N05173,KIM,1986,1986/12/8 18:00,16.008,132.464,60,980,129.9264895,66.75135503,36.91554397,18.47515008,0.857803053
3154,1986330N05173,KIM,1986,1986/12/9 0:00,16.08,132.52,60,980,131.9361086,68.53920894,,18.45655701,0.860109888
3155,1986330N05173,KIM,1986,1986/12/9 6:00,16.1515,132.464,60,980,125.9343934,66.78484294,,18.83773417,0.850416287
3156,1986330N05173,KIM,1986,1986/12/9 12:00,16.34,132.26,60,985,114.6871732,59.80328611,,20.02106861,0.825428877
3157,1986330N05173,KIM,1986,1986/12/9 18:00,16.4455,132.1,50,990,106.1922774,54.42664,,23.73695681,0.776471911
3158,1986330N05173,KIM,1986,1986/12/10 0:00,16.52,131.96,50,992,101.3968447,51.41348872,,27.79500759,0.725878969
3159,1986330N05173,KIM,1986,1986/12/10 6:00,16.745,131.917,50,994,97.96065097,,,32.75181709,0.665663542
3160,1986330N05173,KIM,1986,1986/12/10 12:00,17.04,131.82,50,996,89.74248562,,,35.3269337,0.606352181
3161,1986330N05173,KIM,1986,1986/12/10 18:00,17.4466,131.508,45,1000,78.82592212,,,33.19540978,0.578876988
3162,1986330N05173,KIM,1986,1986/12/11 0:00,17.8429,131.114,40,1004,,,,,
3163,1986333N04179,LEX,1986,1986/12/4 0:00,7.95263,162.058,35,998,74.68799284,,,47.5554703,0.363278239
3164,1986333N04179,LEX,1986,1986/12/4 6:00,8.20491,161.357,40,994,78.16819723,,,47.27627456,0.395198096
3165,1986333N04179,LEX,1986,1986/12/4 12:00,8.62,160.56,45,994,84.7959674,,,46.40548593,0.452739472
3166,1986333N04179,LEX,1986,1986/12/4 18:00,9.26692,159.671,50,998,91.33658054,,,44.96958004,0.50764984
3167,1986333N04179,LEX,1986,1986/12/5 0:00,9.86,158.6,50,1000,101.8189109,,,41.94058583,0.588086482
3168,1986343N05176,MARGE,1986,1986/12/15 12:00,8.14,153.68,35,998,120.7075979,,,40.11744928,0.667647688
3169,1986343N05176,MARGE,1986,1986/12/15 18:00,8.53146,152.235,35,996,118.6350036,,,38.27899313,0.677338121
3170,1986343N05176,MARGE,1986,1986/12/16 0:00,8.92,150.72,40,994,118.0175102,53.37651508,,34.60244614,0.706802439
3171,1986343N05176,MARGE,1986,1986/12/16 6:00,9.27989,149.424,45,992,117.4655706,54.03213993,,30.23914449,0.742570148
3172,1986343N05176,MARGE,1986,1986/12/16 12:00,9.7,148.32,45,990,119.8953655,54.95675854,28.76762536,29.96307108,0.750089831
3173,1986343N05176,MARGE,1986,1986/12/16 18:00,10.159,147.208,55,990,126.6562518,59.32171693,31.58590634,29.45600779,0.767433448
3174,1986343N05176,MARGE,1986,1986/12/17 0:00,10.46,146.2,55,985,134.2332482,63.10828052,33.56199497,25.92595218,0.806858937
3175,1986343N05176,MARGE,1986,1986/12/17 6:00,10.5904,145.299,70,985,134.4374108,63.56439952,33.79440796,22.90572507,0.829617925
3176,1986343N05176,MARGE,1986,1986/12/17 12:00,10.64,144.56,70,980,128.5111886,61.87126111,33.02875545,22.29533214,0.826510576
3177,1986343N05176,MARGE,1986,1986/12/17 18:00,10.6644,143.882,70,980,121.5825762,58.61129256,30.93505693,21.94804956,0.819480305
3178,1986343N05176,MARGE,1986,1986/12/18 0:00,10.56,143.12,70,980,111.9083334,53.26612914,27.57177889,24.34109356,0.782490787
3179,1986343N05176,MARGE,1986,1986/12/18 6:00,10.4256,142.053,70,980,109.8784139,51.21225533,27.04050601,25.3269608,0.769500124
3180,1986343N05176,MARGE,1986,1986/12/18 12:00,10.4,141.02,65,980,121.1470312,56.14888855,30.85565728,25.24965426,0.791578432
3181,1986343N05176,MARGE,1986,1986/12/18 18:00,10.5163,140.051,65,980,126.5929792,59.29005077,32.55447254,24.97045739,0.802750061
3182,1986343N05176,MARGE,1986,1986/12/19 0:00,10.86,139.14,70,975,126.3385605,61.35526432,33.26133906,26.86668748,0.787343727
3183,1986343N05176,MARGE,1986,1986/12/19 6:00,11.366,138.092,70,970,129.4121515,63.97191362,34.91742752,24.80886961,0.808295671
3184,1986343N05176,MARGE,1986,1986/12/19 12:00,11.7,136.88,70,965,140.6309175,71.92175324,40.07629519,18.69754631,0.867045265
3185,1986343N05176,MARGE,1986,1986/12/19 18:00,11.7031,135.658,80,960,134.4372179,70.11050772,39.28511039,16.29172671,0.878815354
3186,1986343N05176,MARGE,1986,1986/12/20 0:00,11.34,134.36,80,955,132.619959,68.70046989,38.99879812,18.00830884,0.864211172
3187,1986343N05176,MARGE,1986,1986/12/20 6:00,10.7914,133.046,80,955,134.5359988,69.86130746,39.47485062,17.44287434,0.870347903
3188,1986353N03178,NORRIS,1986,1986/12/23 0:00,10.48,162.44,35,998,,,,,
3189,1986353N03178,NORRIS,1986,1986/12/23 6:00,10.9734,161.326,35,998,,,,,
3190,1986353N03178,NORRIS,1986,1986/12/23 12:00,11.32,160.18,35,998,94.23824654,,,26.09907766,0.723052172
3191,1986353N03178,NORRIS,1986,1986/12/23 18:00,11.3788,159.233,35,998,92.07345701,,,28.13037716,0.694478973
3192,1986353N03178,NORRIS,1986,1986/12/24 0:00,11.38,158.24,35,998,84.86465841,,,27.5652475,0.675185784
3193,1986353N03178,NORRIS,1986,1986/12/24 6:00,11.495,156.72,40,998,79.2423288,,,26.59414904,0.664394656
3194,1986353N03178,NORRIS,1986,1986/12/24 12:00,11.48,155.18,40,1000,78.48891077,,,26.62579058,0.660770033
3195,1986353N03178,NORRIS,1986,1986/12/24 18:00,11.2236,154.022,40,1000,84.24701879,,,25.17467888,0.701180181
3196,1986353N03178,NORRIS,1986,1986/12/25 0:00,10.76,152.9,40,1000,83.15915425,,,25.19519254,0.697024425
3197,1986353N03178,NORRIS,1986,1986/12/25 6:00,10.1888,151.632,40,998,89.00919968,,,24.04644399,0.729843161
3198,1986353N03178,NORRIS,1986,1986/12/25 12:00,9.98,150.26,40,996,84.56636085,,,25.22388643,0.701726713
3199,1986353N03178,NORRIS,1986,1986/12/25 18:00,10.2043,149.292,40,994,76.80050499,,,25.94978636,0.662114378
3200,1986353N03178,NORRIS,1986,1986/12/26 0:00,10.54,148.34,50,992,76.47431432,38.48023947,,24.18945788,0.683691732
3201,1986353N03178,NORRIS,1986,1986/12/26 6:00,10.9844,147.252,50,992,76.84946793,40.05917845,,20.99479824,0.726806199
3202,1986353N03178,NORRIS,1986,1986/12/26 12:00,11.44,146.06,50,990,72.08988299,38.74527652,,21.91308498,0.696031065
3203,1986353N03178,NORRIS,1986,1986/12/26 18:00,11.6305,144.73,55,990,73.21430578,39.53422081,,21.23159336,0.710007585
3204,1986353N03178,NORRIS,1986,1986/12/27 0:00,11.7,143.38,60,985,82.69010194,41.74457146,,16.31214131,0.802731634
3205,1986353N03178,NORRIS,1986,1986/12/27 6:00,11.8564,142.052,60,985,85.64915792,41.42554058,22.48610342,13.29954571,0.844720648
3206,1986353N03178,NORRIS,1986,1986/12/27 12:00,12.2,140.8,60,985,82.71867253,39.2380031,20.00582458,13.7835248,0.833368641
3207,1986353N03178,NORRIS,1986,1986/12/27 18:00,12.6041,139.758,65,980,81.1887359,38.07667359,19.25325707,14.81145895,0.817567563
3208,1986353N03178,NORRIS,1986,1986/12/28 0:00,13.12,138.92,70,975,87.11419778,40.84862947,21.02700264,14.13433393,0.837749365
3209,1986353N03178,NORRIS,1986,1986/12/28 6:00,13.6243,138.284,70,970,95.82881307,47.46212165,24.62457595,12.08851994,0.873852972
3210,1986353N03178,NORRIS,1986,1986/12/28 12:00,13.9,137.86,80,965,104.0424749,54.71631235,28.64106126,10.34726834,0.900547653
3211,1986353N03178,NORRIS,1986,1986/12/28 18:00,13.7254,137.642,85,955,105.4786561,56.01187536,28.97756093,10.03858581,0.904828273
3212,1986353N03178,NORRIS,1986,1986/12/29 0:00,13.4,137.38,85,955,102.2973044,51.90304133,26.74403709,12.47223332,0.878078573
3213,1986353N03178,NORRIS,1986,1986/12/29 6:00,12.9897,136.896,85,965,97.96231549,47.43214179,24.10734858,15.80359073,0.838676836
3214,1986353N03178,NORRIS,1986,1986/12/29 12:00,12.42,136.18,75,970,92.61800831,44.01795858,22.68968891,16.6632207,0.820086601
3215,1986353N03178,NORRIS,1986,1986/12/29 18:00,11.7912,135.428,70,975,89.03496527,41.99205776,21.88061399,15.19431475,0.829344407
3216,1986353N03178,NORRIS,1986,1986/12/30 0:00,11.22,134.44,60,980,78.76482798,36.60550737,19.1832654,15.46470746,0.803659732
3217,1986353N03178,NORRIS,1986,1986/12/30 6:00,10.504,133.152,50,990,71.14369091,33.65439329,17.48841843,17.79964126,0.749807171
3218,1987007N06162,ORCHID,1987,1987/1/9 6:00,7.50317,147.795,35,1002,54.62404089,,,24.26787409,0.555729058
3219,1987007N06162,ORCHID,1987,1987/1/9 12:00,7.9,146.36,40,1002,60.05263109,,,24.30495904,0.59527237
3220,1987007N06162,ORCHID,1987,1987/1/9 18:00,8.40794,144.813,40,998,60.96599894,30.45746381,,21.77700817,0.642800765
3221,1987007N06162,ORCHID,1987,1987/1/10 0:00,8.82,143.38,50,990,58.52517222,28.58501484,,16.87133533,0.711725148
3222,1987007N06162,ORCHID,1987,1987/1/10 6:00,9.26,141.94,55,980,63.31886645,31.69341234,14.56144619,11.96916905,0.810969941
3223,1987007N06162,ORCHID,1987,1987/1/10 12:00,9.66,140.44,65,975,68.75351736,34.7273081,17.04843262,8.613774787,0.87471514
3224,1987007N06162,ORCHID,1987,1987/1/10 18:00,9.95876,139.194,70,965,69.23941619,35.04544586,17.23960975,7.076449966,0.897797377
3225,1987007N06162,ORCHID,1987,1987/1/11 0:00,10.2,137.96,80,955,67.29329034,33.47496086,16.26144346,6.354099727,0.905576029
3226,1987007N06162,ORCHID,1987,1987/1/11 6:00,10.4429,136.86,90,955,66.19015563,32.1063625,15.12732755,6.498985889,0.901813407
3227,1987007N06162,ORCHID,1987,1987/1/11 12:00,10.74,135.82,90,965,63.86240612,31.21645018,14.651199,8.825976472,0.861796994
3228,1987007N06162,ORCHID,1987,1987/1/11 18:00,10.91,134.868,75,980,60.52058709,29.86822066,14.5877909,12.51900831,0.793144632
3229,1987007N06162,ORCHID,1987,1987/1/12 0:00,11.06,134.02,65,985,59.93960988,29.58518039,,13.1351584,0.780860129
3230,1987007N06162,ORCHID,1987,1987/1/12 6:00,11.3704,133.3,65,980,62.93559091,30.41799183,,10.3105408,0.836173131
3231,1987007N06162,ORCHID,1987,1987/1/12 12:00,11.7,132.7,70,975,63.54335243,29.89785351,14.02051567,9.790309634,0.845927083
3232,1987007N06162,ORCHID,1987,1987/1/12 18:00,11.727,132.104,65,980,61.48633661,28.64820145,,12.84211198,0.791138769
3233,1987007N06162,ORCHID,1987,1987/1/13 0:00,11.26,131.6,55,990,64.31846362,30.31063256,,17.63104195,0.725878994
3234,1987007N06162,ORCHID,1987,1987/1/13 6:00,10.6034,131.186,55,996,64.50268778,,,21.25857883,0.670423364
3235,1987007N06162,ORCHID,1987,1987/1/13 12:00,9.76842,130.847,55,1000,61.27861529,,,23.12666113,0.622598177
3236,1987007N06162,ORCHID,1987,1987/1/13 18:00,8.55862,130.506,45,1002,58.61576594,,,23.75887839,0.594667441
3237,1987093N05155,PERCY,1987,1987/4/11 6:00,9.87345,142.382,45,1000,,,,,
3238,1987093N05155,PERCY,1987,1987/4/11 12:00,10.28,141.82,45,1000,,,,,
3239,1987093N05155,PERCY,1987,1987/4/11 18:00,10.599,141.09,40,1002,,,,,
3240,1987168N17118,RUTH,1987,1987/6/18 6:00,19.7656,114.357,45,992,,,,,
3241,1987168N17118,RUTH,1987,1987/6/18 12:00,20.34,113.6,45,992,,,,,
3242,1987168N17118,RUTH,1987,1987/6/18 18:00,20.8185,112.708,45,992,,,,,
3243,1987168N17118,RUTH,1987,1987/6/19 0:00,21.32,111.84,35,992,,,,,
3244,1987176N10150,SPERRY,1987,1987/6/27 6:00,13.0246,136.777,40,996,66.14729727,,,31.98366751,0.51647809
3245,1987176N10150,SPERRY,1987,1987/6/27 12:00,13.42,136.24,45,992,,,,,
3246,1987176N10150,SPERRY,1987,1987/6/27 18:00,13.8325,135.842,50,985,61.83927673,24.93661561,,28.58592333,0.537738395
3247,1987176N10150,SPERRY,1987,1987/6/28 0:00,14.36,135.44,55,985,60.64171877,26.68214117,15.80876029,28.26848797,0.533844216
3248,1987176N10150,SPERRY,1987,1987/6/28 6:00,14.9395,135.087,60,985,,,,,
3249,1987176N10150,SPERRY,1987,1987/6/28 12:00,15.58,134.7,65,985,,,,,
3250,1987176N10150,SPERRY,1987,1987/6/28 18:00,16.338,134.356,65,985,,,,,
3251,1987176N10150,SPERRY,1987,1987/6/29 0:00,17.24,133.96,65,985,,,,,
3252,1987176N10150,SPERRY,1987,1987/6/29 6:00,18.2965,133.439,65,985,76.13997549,34.84282408,17.92206231,32.18511538,0.577290179
3253,1987176N10150,SPERRY,1987,1987/6/29 12:00,19.48,132.86,65,980,73.91032002,34.88909607,17.86410709,28.6640076,0.612178548
3254,1987176N10150,SPERRY,1987,1987/6/29 18:00,20.7081,132.135,65,980,75.24266862,34.03709586,16.88056207,28.23475707,0.624750722
3255,1987176N10150,SPERRY,1987,1987/6/30 0:00,22,131.54,60,985,73.88817991,31.60833843,,30.38867672,0.58872073
3256,1987176N10150,SPERRY,1987,1987/6/30 6:00,23.3379,131.353,60,985,70.67926311,30.88006582,,31.0412483,0.560815338
3257,1987176N10150,SPERRY,1987,1987/6/30 12:00,24.94,131.4,60,985,,,,,
3258,1987176N10150,SPERRY,1987,1987/6/30 18:00,26.6416,131.705,50,990,65.85756884,,,33.48407172,0.49156836
3259,1987176N10150,SPERRY,1987,1987/7/1 0:00,28.24,132.62,45,990,69.62375814,,,34.63344608,0.502562818
3260,1987176N10150,SPERRY,1987,1987/7/1 6:00,29.8191,134.668,45,992,73.19698694,,,33.22286044,0.546117104
3261,1987176N10150,SPERRY,1987,1987/7/1 12:00,30.8947,137.489,45,992,75.41121128,,,32.23373536,0.572560435
3262,1987188N10151,THELMA,1987,1987/7/9 6:00,16.2613,141.016,45,990,119.8607365,57.15608444,,26.94558285,0.775192581
3263,1987188N10151,THELMA,1987,1987/7/9 12:00,16.54,139.72,45,985,134.1154431,61.71356041,,27.34589643,0.796101808
3264,1987188N10151,THELMA,1987,1987/7/9 18:00,16.68,138.38,55,980,136.0371239,65.99304634,29.02807272,25.92692999,0.809412833
3265,1987188N10151,THELMA,1987,1987/7/10 0:00,17,136.92,60,975,131.3804926,65.36216425,33.91108074,21.74233515,0.834508649
3266,1987188N10151,THELMA,1987,1987/7/10 6:00,17.3547,135.491,65,970,138.1950852,71.90944935,38.15945991,18.21866171,0.868167079
3267,1987188N10151,THELMA,1987,1987/7/10 12:00,17.76,134,75,960,149.6760179,76.68659478,41.31008913,10.80535287,0.927808389
3268,1987188N10151,THELMA,1987,1987/7/10 18:00,17.8919,132.572,85,945,147.1650239,71.59802628,38.15260777,9.252120013,0.937130986
3269,1987188N10151,THELMA,1987,1987/7/11 0:00,17.9,131.28,90,930,151.0741707,72.71657538,38.80586424,8.543107605,0.943450905
3270,1987188N10151,THELMA,1987,1987/7/11 6:00,17.8959,130.04,90,915,157.6931276,77.42386727,41.59357394,9.225314721,0.941498308
3271,1987188N10151,THELMA,1987,1987/7/11 12:00,17.92,128.86,100,915,163.6292161,81.69569894,44.69544235,9.404636748,0.942524709
